c file generated by rmnkGenerator.R with seed  0 the 01/16/2024 20:06:45 
0.2734944  0.2257065  
0.3052506  0.4045429  
0.332912  0.1415294  
0.8779229  0.5666698  
0.261849  0.2713375  
0.7139985  0.3637588  
0.6454843  0.4759843  
0.07749572  0.4263902  
0.4845974  0.3370527  
0.6132039  0.7663283  
0.6210726  0.8139164  
0.5464202  0.6587765  
0.2661469  0.8114043  
0.0398492  0.8073193  
0.7383469  0.02927731  
0.9460563  0.8475352  
0.3983493  0.4507598  
0.7732952  0.6936135  
0.6702812  0.2545551  
0.9081851  0.8387839  
0.6630033  0.5037327  
0.8395519  0.409125  
0.4689732  0.9861325  
0.503912  0.5154101  
0.961157  0.7820438  
0.361831  0.9871334  
0.8387302  0.9268963  
0.06302224  0.8824987  
0.05861427  0.5034784  
0.6796851  0.1173729  
0.6197201  0.5252961  
0.6067447  0.1477554  
0.6595035  0.498738  
0.167419  0.65781  
0.03184435  0.8551118  
0.6182404  0.6059918  
0.7918949  0.738651  
0.4512084  0.4001774  
0.6565877  0.6374607  
0.8131303  0.09737435  
0.9607754  0.04436704  
0.1080163  0.05195275  
0.8013593  0.2838799  
0.3928627  0.6984438  
0.2815538  0.8108488  
0.194933  0.8679692  
0.1976561  0.7750146  
0.8298684  0.4000128  
0.8035478  0.9967656  
0.1489399  0.1419012  
0.8300036  0.7328445  
0.5619726  0.7194885  
0.1930055  0.1732059  
0.4215258  0.7402872  
0.7680132  0.7220438  
0.2409161  0.2910319  
0.004548358  0.488948  
0.3340853  0.1395612  
0.5692372  0.4685441  
0.7387799  0.8386736  
0.1317249  0.1779988  
0.2964751  0.4392005  
0.8692777  0.7855288  
0.2043518  0.8050955  
0.9919698  0.6206202  
0.7278311  0.8863953  
0.4632088  0.9558605  
0.4384494  0.537875  
0.05515155  0.9306072  
0.704427  0.4389309  
0.1477122  0.5380109  
0.005460129  0.5002855  
0.527454  0.4288792  
0.8965183  0.5503837  
0.9211118  0.02749625  
0.9664146  0.1653522  
0.5654467  0.3680522  
0.6585315  0.0068985  
0.7432578  0.4451647  
0.474401  0.9721345  
0.9278911  0.6490823  
0.5898102  0.4068693  
0.1664643  0.7233167  
0.3802544  0.8521336  
0.5771075  0.7781804  
0.7056158  0.03197108  
0.2592393  0.1231124  
0.3705163  0.5610469  
0.02771041  0.6615219  
0.6430542  0.1586782  
0.6021091  0.9066861  
0.7497725  0.4872968  
0.6799197  0.4627584  
0.8497209  0.7724582  
0.828988  0.7765562  
0.1515856  0.8109198  
0.2518077  0.09425378  
0.1785736  0.02912467  
0.2645216  0.3688142  
0.5968701  0.6196641  
0.1798415  0.7352045  
0.004953068  0.7009283  
0.8171313  0.6721181  
0.5064987  0.5910885  
0.3339451  0.8378493  
0.4859469  0.7923237  
0.255836  0.6298406  
0.5505024  0.298322  
0.1393376  0.7231949  
0.2342946  0.2923609  
0.6101754  0.4574968  
0.439631  0.9659603  
0.06166443  0.7245335  
0.7649119  0.8798988  
0.222726  0.5519081  
0.9645386  0.2823104  
0.6025523  0.8457072  
0.299581  0.6789573  
0.6455702  0.2595462  
0.4753447  0.5912768  
0.576448  0.8577955  
0.6179159  0.6579641  
0.1907468  0.7090345  
0.4186116  0.8584971  
0.8165477  0.09066547  
0.6557527  0.689029  
0.95072  0.5922423  
0.8602147  0.009957012  
0.1009613  0.4553153  
0.8740961  0.3004932  
0.2877073  0.9289548  
0.07575029  0.4753435  
0.3994815  0.5864322  
0.7814318  0.8814598  
0.8211559  0.3896997  
0.2668556  0.8945073  
0.8813078  0.2712868  
0.9096629  0.05750106  
0.579075  0.7498368  
0.9968848  0.05551718  
0.9757769  0.3243285  
0.627881  0.9961893  
0.6504498  0.2832201  
0.9240415  0.8994048  
0.6449952  0.7792748  
0.868675  0.6325938  
0.2489414  0.8331883  
0.5022558  0.3287491  
0.8213543  0.5471482  
0.548162  0.1335059  
0.9828238  0.9677712  
0.8409453  0.3348457  
0.2630011  0.4418026  
0.4317369  0.5534356  
0.9633597  0.8835378  
0.9834009  0.06612215  
0.9862207  0.5509051  
0.2373322  0.145013  
0.9149537  0.7073811  
0.1745062  0.8269599  
0.8157216  0.3231705  
0.7962317  0.05644716  
0.5297914  0.9044051  
0.6753045  0.8356075  
0.8156307  0.5788576  
0.9172544  0.2833794  
0.7917652  0.1622737  
0.3047594  0.8213931  
0.3813828  0.1794346  
0.9055226  0.3435757  
0.7282773  0.9459747  
0.6148875  0.512781  
0.2584362  0.3598852  
0.205539  0.1542565  
0.7842262  0.0846804  
0.4374769  0.980637  
0.5038632  0.06585441  
0.01710637  0.05537975  
0.6950185  0.1668914  
0.04255048  0.74366  
0.5551866  0.4329745  
0.00655476  0.8510984  
0.9388566  0.925874  
0.6076239  0.602505  
0.1534749  0.634655  
0.7409788  0.9726032  
0.1379211  0.7548935  
0.826473  0.2863976  
0.03619332  0.5607859  
0.1288656  0.7116202  
0.9037995  0.3676554  
0.7423415  0.4322532  
0.3939707  0.07359016  
0.04761191  0.7064576  
0.4650685  0.1194798  
0.2052863  0.03956531  
0.2388146  0.9954668  
0.3048366  0.7354951  
0.7657567  0.3807355  
0.1634965  0.5793533  
0.08518556  0.1476591  
0.9879122  0.3408703  
0.5020912  0.1075846  
0.227816  0.1782737  
0.2231628  0.5029833  
0.7384656  0.9385885  
0.4725699  0.5688229  
0.9149758  0.5879499  
0.2149232  0.4865844  
0.1707823  0.05720723  
0.8452182  0.4818635  
0.009471825  0.2786914  
0.6541  0.9120945  
0.8415454  0.01763737  
0.1227027  0.04947948  
0.9250184  0.9812666  
0.3365347  0.7274611  
0.9797981  0.3182378  
0.8004885  0.854844  
0.4124682  0.2754321  
0.5166331  0.7664068  
0.0903006  0.6422022  
0.1292213  0.1621068  
0.6748915  0.7624302  
0.2825667  0.2171049  
0.4554675  0.2930836  
0.07320315  0.9031641  
0.1095132  0.4529993  
0.9787357  0.3987957  
0.1926565  0.209014  
0.8765457  0.3471396  
0.6841029  0.4524034  
0.9909962  0.8961139  
0.8080652  0.7111649  
0.3508122  0.8966193  
0.5116458  0.4681169  
0.05673431  0.3414659  
0.3346133  0.2607836  
0.2483431  0.4383816  
0.4535097  0.6808723  
0.9168996  0.7608668  
0.496943  0.2546868  
0.7028057  0.7849286  
0.4749198  0.9880437  
0.2468992  0.8855627  
0.6237693  0.9198953  
0.8878387  0.2562314  
0.3721649  0.1627887  
0.529494  0.980341  
0.2266745  0.603208  
0.9877452  0.04258244  
0.2079951  0.7666924  
0.2765522  0.897596  
0.9705432  0.7671705  
0.06145569  0.9488138  
0.1457721  0.9233384  
0.3646057  0.5656128  
0.8942031  0.2624218  
0.3394374  0.9026428  
0.6918479  0.2143291  
0.9829465  0.9361443  
0.7681321  0.6129288  
0.217918  0.2697191  
0.2548111  0.9174571  
0.6573388  0.6231262  
0.01640128  0.9968608  
0.4550175  0.654859  
0.02765205  0.82055  
0.6697656  0.08243931  
0.9191067  0.4170176  
0.9543265  0.1043363  
0.8518499  0.594065  
0.9893273  0.0485054  
0.40866  0.7388511  
0.4698317  0.3666015  
0.1870199  0.2971176  
0.6933777  0.1129188  
0.6277399  0.008583149  
0.9295713  0.8071607  
0.1526753  0.4784241  
0.5135725  0.5436528  
0.4362474  0.1738953  
0.9577276  0.519487  
0.9973927  0.8054844  
0.2937414  0.2853574  
0.2946694  0.7951615  
0.3383831  0.5266529  
0.7020241  0.8001164  
0.6822637  0.9955972  
0.06056579  0.8798906  
0.6394195  0.09489759  
0.69575  0.009439713  
0.2991241  0.0430404  
0.1166477  0.09185913  
0.596966  0.02266803  
0.2105036  0.9491412  
0.7272986  0.6267693  
0.1592702  0.5997731  
0.9117201  0.9942048  
0.1097759  0.2871685  
0.616241  0.1962447  
0.4462024  0.9553468  
0.1802228  0.2364312  
0.7396425  0.5777826  
0.4567954  0.2225562  
0.7520077  0.3632413  
0.2439096  0.3209624  
0.06069148  0.2104994  
0.7321004  0.4033265  
0.9158472  0.05721417  
0.5635306  0.176098  
0.5436408  0.3957225  
0.1479798  0.8985059  
0.5210842  0.02075437  
0.4217821  0.3100571  
0.5374909  0.1146016  
0.3986804  0.200499  
0.5207246  0.3914044  
0.8425312  0.003051261  
0.09505153  0.5312141  
0.2824649  0.2592086  
0.5577682  0.08388961  
0.4468448  0.08654001  
0.6191488  0.1863047  
0.523051  0.3386232  
0.5023145  0.7815425  
0.9009551  0.7231614  
0.7419651  0.1563347  
0.770741  0.158852  
0.2481402  0.2899394  
0.3947522  0.04962032  
0.9722344  0.2413538  
0.8549424  0.7944936  
0.9966086  0.5893454  
0.9131774  0.6274818  
0.2033318  0.597692  
0.07454682  0.9820503  
0.8747168  0.1813361  
0.7207481  0.2361389  
0.7104198  0.4194253  
0.3263079  0.5796996  
0.6384071  0.4313352  
0.3305818  0.5229728  
0.6860127  0.1827753  
0.2050021  0.9648443  
0.7761666  0.7486631  
0.4338931  0.6805942  
0.1543117  0.2844645  
0.5547998  0.6938311  
0.273346  0.9688019  
0.3754804  0.04539799  
0.7008986  0.4002085  
0.5148818  0.324154  
0.3632645  0.09131426  
0.3754707  0.4130615  
0.03901522  0.3659332  
0.5382141  0.2453555  
0.6868591  0.3658872  
0.522392  0.01134493  
0.8152797  0.8695125  
0.5236296  0.295089  
0.1320508  0.6630632  
0.6346959  0.5612091  
0.4038844  0.5209211  
0.4477432  0.9258927  
0.6332466  0.2366903  
0.4406049  0.3322641  
0.009292937  0.939782  
0.6839369  0.706058  
0.723108  0.4037556  
0.4904915  0.2732866  
0.5095927  0.9104086  
0.6072572  0.6004725  
0.3270868  0.9732158  
0.09257793  0.7511792  
0.832707  0.6552042  
0.2738205  0.2653106  
0.4065554  0.498867  
0.1560831  0.8005806  
0.8854081  0.664286  
0.5968118  0.2863219  
0.8527342  0.9495808  
0.2982684  0.6179286  
0.6740351  0.4943747  
0.6798909  0.01391704  
0.42533  0.1710462  
0.03255846  0.456406  
0.9165331  0.9535909  
0.4367218  0.2473565  
0.5802137  0.1287872  
0.7056672  0.5673214  
0.01973385  0.7507542  
0.8615063  0.1256969  
0.7244627  0.06957997  
0.4029725  0.1778633  
0.9713556  0.2743289  
0.1757377  0.9133742  
0.8460179  0.326536  
0.6531164  0.5790861  
0.7614449  0.9607017  
0.3740959  0.002057754  
0.3714717  0.2389185  
0.06878276  0.4353485  
0.7066935  0.7620811  
0.05964105  0.4708439  
0.6447162  0.6458696  
0.9939882  0.2704178  
0.7427291  0.6381653  
0.9627075  0.8069401  
0.3639257  0.497164  
0.6513812  0.5473772  
0.2822766  0.8474121  
0.2840271  0.6977532  
0.3095275  0.387257  
0.3625866  0.799001  
0.2593649  0.88851  
0.9871168  0.3416008  
0.7018254  0.1735282  
0.6688678  0.3463499  
0.3029971  0.2033409  
0.6190999  0.5907846  
0.2256368  0.3395894  
0.03151417  0.2431765  
0.7084767  0.7063398  
0.7667476  0.04428458  
0.7291689  0.8393495  
0.6145621  0.7211318  
0.7652751  0.7264449  
0.1733808  0.3722348  
0.3276599  0.1212317  
0.4747833  0.4243856  
0.5872961  0.8300576  
0.4116583  0.2936995  
0.1377391  0.7195488  
0.6480487  0.6917155  
0.8404888  0.7797428  
0.8895026  0.7067626  
0.3461751  0.5445632  
0.6878791  0.5312423  
0.8172015  0.9058139  
0.3443091  0.7791498  
0.7952679  0.3073031  
0.4101651  0.1769432  
0.406853  0.6216521  
0.06675724  0.8698923  
0.8593224  0.5069543  
0.1840045  0.8123301  
0.4317966  0.7941422  
0.5257619  0.5487794  
0.6419097  0.253319  
0.8559913  0.09074537  
0.4949594  0.9134223  
0.841869  0.7442984  
0.8128743  0.677474  
0.957631  0.075759  
0.1156913  0.1328998  
0.5661302  0.09800068  
0.7406763  0.5489804  
0.02989797  0.7038738  
0.3545065  0.25339  
0.2263061  0.00289927  
0.4765922  0.9923852  
0.3956864  0.06640603  
0.5279905  0.8295918  
0.402365  0.4725192  
0.2301194  0.3364951  
0.4169648  0.2052451  
0.6628781  0.940514  
0.7094743  0.1235427  
0.7426021  0.5653669  
0.6533451  0.5991302  
0.2648474  0.1523809  
0.4978481  0.6171321  
0.6233122  0.9574988  
0.4433702  0.9509192  
0.3020676  0.5578673  
0.007654888  0.3423055  
0.9830415  0.6615208  
0.4151562  0.635875  
0.2179619  0.2126451  
0.5742376  0.4555874  
0.3932508  0.02705652  
0.1885263  0.5160937  
0.9291156  0.762621  
0.1052707  0.1685924  
0.5504918  0.06033118  
0.7225659  0.8218638  
0.7286374  0.9589703  
0.9997804  0.2515054  
0.03986744  0.975353  
0.1963444  0.6462663  
0.400027  0.09687472  
0.2691962  0.9638878  
0.3680467  0.2008945  
0.4608266  0.08794818  
0.4962351  0.3901097  
0.8825506  0.2261998  
0.02100811  0.1263798  
0.2751556  0.2774362  
0.8680863  0.2731445  
0.8751818  0.7992764  
0.7105951  0.3927708  
0.1358995  0.4567531  
0.5702189  0.1428619  
0.4518995  0.202052  
0.2671963  0.7447577  
0.6094334  0.8771937  
0.7457503  0.5704093  
0.6409935  0.2256362  
0.2259152  0.3986764  
0.2995688  0.9069644  
0.5717863  0.3718916  
0.8522495  0.1821529  
0.8217587  0.2612027  
0.6461623  0.1785279  
0.1710396  0.3710597  
0.8115347  0.9241159  
0.6812898  0.2393503  
0.9840799  0.6990116  
0.4790523  0.2092429  
0.3935806  0.2280697  
0.3345653  0.1020619  
0.5508011  0.1167099  
0.7627464  0.5156486  
0.9294687  0.8613313  
0.0974337  0.5700065  
0.2271858  0.2750158  
0.203313  0.9468266  
0.9902946  0.1741207  
0.9825622  0.5076941  
0.5369704  0.5620366  
0.3009194  0.8159185  
0.2296596  0.5611518  
0.6885798  0.1056912  
0.8110619  0.168129  
0.6665318  0.1678348  
0.7867328  0.112081  
0.9305431  0.6937659  
0.3050269  0.9582138  
0.2205813  0.5758678  
0.06763534  0.009615548  
0.2548106  0.2754513  
0.6603659  0.9687947  
0.691995  0.9847049  
0.6583532  0.8801938  
0.2353093  0.7320672  
0.5503089  0.5033763  
0.7276579  0.652677  
0.5455532  0.6766124  
0.7429629  0.1112997  
0.9620422  0.1309103  
0.4546542  0.8397255  
0.4352288  0.03338292  
0.9270375  0.5492969  
0.1950259  0.7225905  
0.6749135  0.7895219  
0.1085943  0.5030074  
0.746765  0.0346658  
0.9684563  0.3427873  
0.6765485  0.7694844  
0.920363  0.6864617  
0.4461625  0.7965364  
0.03950158  0.4324572  
0.5769898  0.9171146  
0.3448166  0.8127347  
0.4775652  0.5721825  
0.1064059  0.2794817  
0.276246  0.9593836  
0.6054345  0.08187726  
0.9488524  0.8909425  
0.03079413  0.7184986  
0.1222264  0.5551865  
0.9982306  0.8638378  
0.5627079  0.2832845  
0.727885  0.7638966  
0.9643353  0.1674718  
0.9304604  0.005788445  
0.4399178  0.1141478  
0.4885154  0.3229194  
0.9070299  0.9857725  
0.03546789  0.2417819  
0.06763299  0.1532401  
0.07537418  0.2566721  
0.4396247  0.02977165  
0.9698956  0.5791728  
0.2205373  0.7014869  
0.06671803  0.5024829  
0.5461612  0.4264163  
0.04452427  0.6436382  
0.5718292  0.8468534  
0.739344  0.8601106  
0.7449839  0.9264192  
0.1972739  0.3798184  
0.3922837  0.1000634  
0.7526214  0.2135715  
0.4670629  0.02877142  
0.9667591  0.1071852  
0.4559855  0.696022  
0.5820298  0.6604768  
0.3942608  0.005266101  
0.1421712  0.2874  
0.8953406  0.6929928  
0.04193973  0.9557518  
0.756409  0.9117399  
0.04550295  0.3239279  
0.8716743  0.9575606  
0.01819303  0.02371491  
0.1450794  0.9327197  
0.04532062  0.8071137  
0.3508642  0.3880508  
0.5171968  0.9823326  
0.6548445  0.5669597  
0.4239347  0.5745583  
0.1259097  0.7829929  
0.8873662  0.04159301  
0.4406395  0.1885166  
0.8067598  0.494502  
0.4081981  0.6936251  
0.1746111  0.3085497  
0.3714931  0.2433343  
0.01786574  0.3905759  
0.02527902  0.5338088  
0.1320705  0.8943271  
0.7448051  0.6763512  
0.5745413  0.7779493  
0.2190342  0.6523702  
0.4497782  0.2921204  
0.1828734  0.3199658  
0.008320686  0.1341419  
0.4748397  0.7839241  
0.3639017  0.2584638  
0.8166623  0.8585833  
0.1851489  0.641468  
0.4366605  0.9722953  
0.9823656  0.7100219  
0.7163861  0.4167793  
0.1559711  0.3411548  
0.7337501  0.5470969  
0.9442427  0.8586307  
0.3065533  0.5157255  
0.9328308  0.4367013  
0.237228  0.0111013  
0.8247654  0.3718179  
0.5041494  0.5296502  
0.7438778  0.7859482  
0.760855  0.05015474  
0.4986351  0.891242  
0.1053707  0.8487699  
0.5279298  0.8246891  
0.01410932  0.7234151  
0.8601969  0.3794831  
0.2906159  0.02550591  
0.9909073  0.8816734  
0.9327265  0.8794207  
0.9288565  0.9451046  
0.01692264  0.4753685  
0.8002582  0.7623095  
0.6368642  0.01392951  
0.5817056  0.5082076  
0.5166908  0.06419593  
0.9701282  0.911169  
0.4818052  0.8548345  
0.521392  0.3745453  
0.8964166  0.7927747  
0.6608173  0.124153  
0.1967948  0.521274  
0.5581677  0.8865427  
0.265171  0.4042754  
0.7397097  0.4805321  
0.01754884  0.4436484  
0.6013491  0.7313931  
0.0623243  0.163581  
0.08028237  0.192166  
0.1488574  0.02973293  
0.3611771  0.647167  
0.3393361  0.2934822  
0.260111  0.407681  
0.6372557  0.04967855  
0.4455438  0.7851231  
0.4583121  0.02099678  
0.9354059  0.6549071  
0.06829042  0.9254332  
0.791837  0.03980239  
0.3666851  0.1740423  
0.2906847  0.6265937  
0.110964  0.1148103  
0.5620675  0.9554252  
0.5759357  0.1047007  
0.4801729  0.8916871  
0.765763  0.3316076  
0.6844805  0.7653533  
0.3575368  0.6506688  
0.7172509  0.7811255  
0.6747619  0.01529542  
0.9879141  0.1333627  
0.373257  0.2196761  
0.6244289  0.8216457  
0.8461356  0.3129699  
0.8859326  0.9727129  
0.4417316  0.4989933  
0.3780791  0.2917139  
0.8738926  0.9704549  
0.353874  0.4981064  
0.04760413  0.5495289  
0.9329378  0.5775047  
0.3115585  0.05619486  
0.9296617  0.3499671  
0.9313509  0.4654021  
0.03442969  0.2400427  
0.6197876  0.6967155  
0.2917332  0.08882342  
0.2866423  0.1969995  
0.9027434  0.7119023  
0.6798405  0.08488081  
0.3745293  0.1865108  
0.435541  0.374678  
0.9860239  0.5300197  
0.168984  0.2863136  
0.2690482  0.03909419  
0.7843794  0.4536245  
0.9380891  0.8868007  
0.8190538  0.0007153137  
0.615582  0.7490921  
0.1993684  0.8544513  
0.6453316  0.5831164  
0.9468681  0.4923996  
0.077596  0.9197702  
0.9947945  0.5192639  
0.3665094  0.002465904  
0.7383247  0.7704336  
0.5220491  0.8943369  
0.1009503  0.8026854  
0.6553388  0.692168  
0.3510722  0.6782515  
0.269849  0.6459014  
0.7580262  0.71052  
0.3477778  0.9092451  
0.01422973  0.477071  
0.9639612  0.4978079  
0.1135807  0.6724353  
0.8877015  0.8040926  
0.2613099  0.09244429  
0.4780474  0.2602868  
0.8882754  0.003954506  
0.06988097  0.600986  
0.5323251  0.3766642  
0.4312138  0.2487242  
0.5959341  0.4437062  
0.3684642  0.8886986  
0.5823855  0.9169972  
0.4782344  0.3562325  
0.3963909  0.1156498  
0.1564406  0.1431814  
0.4135464  0.8087607  
0.674504  0.141958  
0.6085403  0.6314853  
0.6451397  0.8645165  
0.5203875  0.7285066  
0.1383863  0.415198  
0.9509487  0.518932  
0.1265135  0.914699  
0.8346929  0.614107  
0.01993022  0.06592891  
0.9068806  0.9778282  
0.2463553  0.367116  
0.8674753  0.2007153  
0.2406741  0.1635772  
0.9317829  0.717571  
0.6418429  0.9752078  
0.221341  0.6371278  
0.6139643  0.7509989  
0.3655566  0.02519219  
0.9323148  0.4227889  
0.9160372  0.594188  
0.2096224  0.9651426  
0.3710027  0.3425902  
0.5385701  0.5089714  
0.2288752  0.7690406  
0.734671  0.5386962  
0.9098414  0.8803626  
0.3405172  0.6350722  
0.9109838  0.8603758  
0.7817514  0.1430782  
0.06504651  0.6958131  
0.3440148  0.8651678  
0.0632904  0.8018582  
0.6044705  0.5257285  
0.9780848  0.8409869  
0.8609044  0.8564677  
0.5662429  0.5038273  
0.1305074  0.4096762  
0.981018  0.9898794  
0.1833194  0.8230507  
0.3263679  0.5907516  
0.8061419  0.6182948  
0.5286151  0.1956541  
0.08171677  0.5472235  
0.1006468  0.4506846  
0.349256  0.6736253  
0.2494321  0.9184585  
0.9671438  0.7030127  
0.1176007  0.08194753  
0.03706777  0.7871955  
0.2122389  0.9724141  
0.9649137  0.6418167  
0.9121926  0.9417607  
0.4550493  0.2283827  
0.3514649  0.3666652  
0.06215897  0.558878  
0.7554209  0.8527306  
0.9747888  0.5634635  
0.8654788  0.1799925  
0.71538  0.05156288  
0.8574278  0.509903  
0.2259162  0.9168191  
0.7694587  0.9039512  
0.4859988  0.8485321  
0.07797403  0.8366655  
0.4070798  0.6928244  
0.5370241  0.3287606  
0.5153854  0.5348913  
0.5072258  0.3391144  
0.7438898  0.8406007  
0.5766602  0.4622475  
0.5935826  0.526522  
0.7559896  0.575798  
0.5949951  0.7440488  
0.6825225  0.4482953  
0.3663987  0.02049397  
0.8297432  0.4724709  
0.6151162  0.6403984  
0.2895886  0.7509103  
0.1201716  0.01780803  
0.6833357  0.7594353  
0.8279015  0.9303613  
0.2607613  0.6355255  
0.7949534  0.8299839  
0.9791209  0.5821471  
0.08314427  0.540051  
0.1247909  0.2303445  
0.4795873  0.2159974  
0.0008660608  0.08570531  
0.2341832  0.8494963  
0.6615064  0.231341  
0.8939863  0.4058583  
0.575298  0.6811916  
0.8283159  0.7670807  
0.806566  0.1175893  
0.6118244  0.9568637  
0.3688801  0.1359455  
0.1271415  0.1674661  
0.4122413  0.00372352  
0.879596  0.7186243  
0.02101655  0.2287592  
0.8200051  0.4067491  
0.1539843  0.2163488  
0.3493837  0.6058608  
0.2191085  0.9064928  
0.2239232  0.34237  
0.5531727  0.6326972  
0.09650858  0.2335447  
0.4434253  0.2175317  
0.03410358  0.7956169  
0.2845298  0.9476333  
0.143702  0.4667203  
0.4869956  0.6326544  
0.4769579  0.523243  
0.4442774  0.9773347  
0.5251791  0.3887456  
0.06512936  0.6976031  
0.605138  0.8603025  
0.5156521  0.3787413  
0.2938188  0.5322109  
0.8570703  0.5805753  
0.4705497  0.658422  
0.9122022  0.5447235  
0.4559157  0.2726153  
0.001727686  0.656322  
0.8871854  0.7936179  
0.3740064  0.5948418  
0.7034117  0.7493966  
0.7124583  0.4944051  
0.8143915  0.08591888  
0.5641789  0.8712459  
0.8232187  0.5281905  
0.3790013  0.5151317  
0.2954567  0.01103047  
0.9453964  0.1607459  
0.3053294  0.5986856  
0.6473085  0.1432476  
0.7919638  0.2361583  
0.05383221  0.2345583  
0.03848896  0.07180018  
0.9288189  0.6404318  
0.2518674  0.79902  
0.008894792  0.7113642  
0.001905218  0.4758793  
0.3974669  0.1436199  
0.7788173  0.3472842  
0.2470024  0.1080903  
0.2267086  0.5775086  
0.9739885  0.4575201  
0.4543757  0.6368043  
0.2085739  0.4449294  
0.3050204  0.5597244  
0.7895397  0.2731541  
0.6282645  0.004483382  
0.1779614  0.3917672  
0.6323957  0.6748512  
0.1498997  0.3573343  
0.944946  0.5780395  
0.1694998  0.7532713  
0.5315316  0.7884015  
0.03234265  0.04563272  
0.02918471  0.6850847  
0.662011  0.64313  
0.4088001  0.2224865  
0.5348139  0.2323714  
0.7172387  0.3424643  
0.5912766  0.8021542  
0.7996896  0.07828324  
0.6374721  0.3608638  
0.2706327  0.7558696  
0.4484898  0.709146  
0.4198164  0.3685034  
0.7269867  0.6422962  
0.9515348  0.6179591  
0.2343609  0.9881094  
0.9165898  0.3658952  
0.1514968  0.7984757  
0.0923001  0.7939296  
0.6469847  0.4953751  
0.4160975  0.1002073  
0.1840965  0.9676118  
0.8465571  0.3496646  
0.05858786  0.3239889  
0.9792699  0.3720789  
0.9289279  0.6710422  
0.602348  0.4020725  
0.370133  0.9887052  
0.4135182  0.3079402  
0.4374511  0.6228315  
0.2990476  0.7373984  
0.9881485  0.02503077  
0.4862522  0.514097  
0.08842047  0.0936062  
0.7589196  0.0338797  
0.35461  0.7773555  
0.7385028  0.7885178  
0.2449475  0.6659527  
0.1538264  0.8187281  
0.5679106  0.3598671  
0.9870966  0.4083775  
0.7368813  0.07324282  
0.2684214  0.8344526  
0.6468195  0.03299688  
0.1802663  0.7901266  
0.8418325  0.8224559  
0.03219508  0.6702055  
0.1962457  0.2962329  
0.8425465  0.9110792  
0.9933149  0.5449135  
0.8490445  0.88475  
0.2376743  0.2340956  
0.3317507  0.8951729  
0.1041893  0.4993729  
0.4729444  0.3854153  
0.9271484  0.8324744  
0.9181305  0.7955379  
0.6493024  0.4708241  
0.146194  0.07380758  
0.6001316  0.04601559  
0.6558734  0.8559673  
0.3677624  0.6192096  
0.9727686  0.7173087  
0.2262733  0.5688925  
0.9881803  0.1899245  
0.07498343  0.6970854  
0.2096153  0.01614553  
0.886905  0.6273705  
0.9664552  0.002753078  
0.05018711  0.1444722  
0.2140709  0.855336  
0.7756454  0.8790484  
0.8236301  0.8115355  
0.9256875  0.8251269  
0.340818  0.4360437  
0.3474467  0.3632143  
0.2927732  0.1217326  
0.7646057  0.3185069  
0.1068814  0.8881392  
0.2844595  0.3658376  
0.5297971  0.9671109  
0.9020797  0.04114125  
0.9611369  0.3705893  
0.8086502  0.6502802  
0.3040594  0.8385463  
0.4925364  0.7507164  
0.02190398  0.5369274  
0.4159839  0.7066893  
0.3378059  0.7031152  
0.1518883  0.9564497  
0.1571805  0.1275713  
0.7538899  0.829292  
0.9559354  0.6427186  
0.5262773  0.9423723  
0.9347611  0.2426574  
0.4183244  0.4107167  
0.9245815  0.5861042  
0.1087987  0.9169986  
0.8359382  0.1686412  
0.9663349  0.6404534  
0.6859577  0.6752364  
0.8425194  0.2462489  
0.1806383  0.3775647  
0.901035  0.3771272  
0.4688544  0.53334  
0.4749925  0.7614669  
0.01539613  0.1318032  
0.1264253  0.2061563  
0.4844448  0.5808692  
0.5171667  0.6725226  
0.8755323  0.4640437  
0.5450989  0.0294355  
0.02012861  0.3280661  
0.3558546  0.662793  
0.9443768  0.4908542  
0.6979124  0.4788595  
0.6614691  0.3829304  
0.3893688  0.03379219  
0.7402542  0.4492016  
0.8936546  0.9739902  
0.5244421  0.2593079  
0.9331422  0.73425  
0.782739  0.5525526  
0.8921296  0.8954442  
0.710392  0.9071061  
0.9453986  0.7429079  
0.01597508  0.03322042  
0.7515256  0.9575861  
0.3201004  0.5615555  
0.03088597  0.5280644  
0.1067489  0.9689842  
0.5594586  0.7692235  
0.4383987  0.975466  
0.11966  0.02853292  
0.5093267  0.5829985  
0.1645378  0.4346735  
0.199027  0.3299272  
0.01867968  0.6251073  
0.4453024  0.9325087  
0.6758166  0.7312443  
0.9122899  0.4434857  
0.1520044  0.562214  
0.2461373  0.7115208  
0.01299186  0.003860273  
0.4449178  0.2014849  
0.0374145  0.6914136  
0.2844887  0.7965684  
0.74418  0.4560145  
0.6150833  0.6053665  
0.1376151  0.0843329  
0.161842  0.7072421  
0.6175893  0.08085915  
0.6165605  0.1776987  
0.9919753  0.1357674  
0.6757303  0.4261281  
0.4822215  0.4609693  
0.2483219  0.7470827  
0.04442468  0.3839082  
0.9841395  0.1234132  
0.7682782  0.5192644  
0.5918784  0.718647  
0.1918376  0.4272807  
0.1303932  0.3852353  
0.5477724  0.1428089  
0.4238165  0.5412425  
0.3689346  0.457595  
0.5930116  0.5190779  
0.4361613  0.2940217  
0.4358844  0.006238436  
0.1317343  0.4748905  
0.2741891  0.06407163  
0.5733701  0.08512978  
0.3055712  0.8786554  
0.561424  0.7735306  
0.3387677  0.07057654  
0.06241879  0.1209337  
