c file generated by rmnkGenerator.R with seed  0 the 01/16/2024 20:06:46 
0.1904465  0.420773  
0.496697  0.2717056  
0.5575088  0.4008541  
0.1792526  0.7224613  
0.3474658  0.3627152  
0.7866871  0.6878796  
0.8295267  0.7341116  
0.6640231  0.6178244  
0.6734093  0.8668746  
0.4356109  0.9551172  
0.09120051  0.02219589  
0.9607484  0.5215917  
0.4028418  0.5108703  
0.8009338  0.5198349  
0.3632257  0.2068865  
0.9429165  0.5672662  
0.5914848  0.4149516  
0.6267667  0.2328393  
0.9715548  0.9765236  
0.5156948  0.5115479  
0.9478434  0.4024537  
0.9627672  0.9845656  
0.9647718  0.7762844  
0.5941869  0.9686293  
0.2052363  0.7991182  
0.2110792  0.09717494  
0.586168  0.4579765  
0.2174009  0.1426982  
0.5852049  0.4126166  
0.4395282  0.808055  
0.4809661  0.9725147  
0.654398  0.5311292  
0.8404082  0.5532219  
0.3864641  0.4370313  
0.7000888  0.5386494  
0.2500376  0.05285083  
0.2839257  0.007390078  
0.01815343  0.2173183  
0.4776339  0.1700602  
0.623763  0.7269904  
0.6815625  0.8611233  
0.7023421  0.9255135  
0.585876  0.8683307  
0.6109695  0.232803  
0.9978813  0.9746338  
0.06688106  0.3463136  
0.8543581  0.5172486  
0.7245922  0.6668039  
0.09818387  0.3547564  
0.6788281  0.7499797  
0.8183014  0.5525746  
0.1950386  0.4548357  
0.07959494  0.9128985  
0.118216  0.2329123  
0.5090718  0.4355459  
0.8875063  0.7036704  
0.07943303  0.411851  
0.3377077  0.5589332  
0.9022892  0.5412575  
0.6262589  0.884591  
0.9392179  0.157366  
0.9175654  0.7721172  
0.9275306  0.9400982  
0.5007548  0.5659964  
0.6778122  0.9844303  
0.559241  0.3369812  
0.3189851  0.738662  
0.08863879  0.9115642  
0.4514921  0.4227194  
0.7826522  0.2886516  
0.1718253  0.007237505  
0.5442057  0.033585  
0.4166432  0.3500156  
0.02500081  0.008351385  
0.5888753  0.3197473  
0.9512336  0.9577399  
0.8671052  0.3314067  
0.4650046  0.3712052  
0.5041551  0.8502207  
0.7771376  0.8612306  
0.7823806  0.7170029  
0.08838625  0.0271663  
0.08575736  0.2474637  
0.4842534  0.6221197  
0.25861  0.9168398  
0.2452976  0.140464  
0.9039735  0.8484998  
0.6289876  0.3499438  
0.5656398  0.3704933  
0.8867164  0.5442768  
0.8802425  0.5668613  
0.5920807  0.9074172  
0.06463283  0.2096542  
0.0152995  0.1178946  
0.2643727  0.5150479  
0.6551622  0.5553398  
0.5278514  0.8511555  
0.1835556  0.9666462  
0.808855  0.4658651  
0.5840394  0.5772877  
0.7401054  0.8640597  
0.7584256  0.7699303  
0.4780392  0.7392285  
0.344407  0.2962919  
0.4796905  0.8639159  
0.1928576  0.4606993  
0.5215428  0.4041107  
0.9372473  0.9547902  
0.3858709  0.9105787  
0.9223569  0.7437996  
0.3861684  0.6984628  
0.6731584  0.07120562  
0.8503252  0.7770001  
0.552536  0.7547647  
0.3549983  0.2212737  
0.567979  0.5936031  
0.8527783  0.800641  
0.6980391  0.5794781  
0.5089831  0.8291352  
0.7995388  0.8549459  
0.2410437  0.04846036  
0.7416535  0.5883233  
0.8604324  0.2514881  
0.06887648  0.004255618  
0.2188862  0.7182129  
0.5578366  0.1423101  
0.841478  0.9446015  
0.2074533  0.7598946  
0.5231058  0.6285778  
0.9274578  0.7366145  
0.5949159  0.2310589  
0.7809967  0.9244514  
0.5352174  0.1220438  
0.2472567  0.01773137  
0.7585145  0.687898  
0.5168074  0.002123642  
0.7401631  0.07362781  
0.9943224  0.9855752  
0.3814247  0.238318  
0.9705945  0.6442706  
0.8099103  0.6855112  
0.8141913  0.3841305  
0.6897367  0.8876349  
0.3486793  0.3464635  
0.7233739  0.3506801  
0.1795963  0.1479504  
0.9970782  0.6957343  
0.5605704  0.182337  
0.3207172  0.5819529  
0.5109911  0.5831423  
0.9774763  0.5416079  
0.4203153  0.006947801  
0.9000227  0.1455988  
0.09436517  0.2890824  
0.8868495  0.4031571  
0.6316229  0.9081535  
0.528417  0.1887713  
0.1680256  0.03284931  
0.8839438  0.8677152  
0.8652601  0.7330542  
0.7429765  0.3817784  
0.5906299  0.1071556  
0.3300274  0.09651136  
0.7064036  0.8609621  
0.1657584  0.2575549  
0.6333434  0.1462522  
0.9593027  0.8639374  
0.5726878  0.4496376  
0.2543532  0.5106262  
0.09076965  0.3212631  
0.2125638  0.0513592  
0.9593861  0.971967  
0.09221662  0.09052987  
0.00566083  0.3872078  
0.2796916  0.1303309  
0.3690072  0.9321227  
0.4698656  0.4118446  
0.3462842  0.9873206  
0.9820187  0.6766566  
0.6459893  0.5337959  
0.4061079  0.8012369  
0.9793394  0.9122464  
0.5127435  0.8825355  
0.5000888  0.1593492  
0.2067836  0.8617098  
0.4574363  0.8629191  
0.6526468  0.1610616  
0.5769889  0.3100005  
0.07723831  0.1274362  
0.3428014  0.9138488  
0.1384413  0.1600242  
0.02339023  0.1323225  
0.9731923  0.9963532  
0.612433  0.7959312  
0.5462359  0.2569548  
0.3658612  0.7570397  
0.04925746  0.4215545  
0.7975966  0.05961556  
0.1372468  0.1360296  
0.1130309  0.3375163  
0.3455857  0.659275  
0.955673  0.8473609  
0.5464722  0.5752431  
0.8222837  0.2976492  
0.3269322  0.6513408  
0.02873393  0.1864741  
0.6910018  0.2812659  
0.03894209  0.7660465  
0.9202569  0.8380172  
0.09176359  0.008389545  
0.01902293  0.1998053  
0.9953732  0.8589352  
0.6221442  0.7759694  
0.7483194  0.06619879  
0.916501  0.6870084  
0.2596207  0.3409408  
0.7468973  0.7325432  
0.3490014  0.8489889  
0.07068891  0.3927923  
0.8083145  0.6520031  
0.1595601  0.3496964  
0.2944236  0.3365627  
0.6475242  0.9725133  
0.2247601  0.7079703  
0.8020562  0.09639669  
0.1197543  0.399205  
0.6051306  0.1681557  
0.5589986  0.3594832  
0.9910557  0.4439212  
0.8299439  0.5120993  
0.8193095  0.9064332  
0.4779771  0.4656545  
0.1149844  0.6838054  
0.2138682  0.3669484  
0.3094044  0.5883899  
0.6381831  0.6834935  
0.9132441  0.4571985  
0.2785139  0.2812492  
0.8363907  0.6609084  
0.9751721  0.9788035  
0.7582393  0.9231291  
0.9205175  0.8585961  
0.5260965  0.1105965  
0.1487371  0.2432277  
0.968613  0.96265  
0.4339258  0.7353062  
0.3711363  0.003320607  
0.5839839  0.8587755  
0.7899341  0.9243972  
0.9501751  0.3605978  
0.7342326  0.9881486  
0.7588876  0.9657307  
0.485021  0.6291557  
0.5399973  0.1103735  
0.8229399  0.9139896  
0.3322027  0.1671896  
0.9932441  0.5880985  
0.739634  0.4463305  
0.1696213  0.4486196  
0.8098288  0.9425669  
0.6887009  0.5248699  
0.9003523  0.9998056  
0.6149633  0.659877  
0.4186156  0.9661724  
0.1599594  0.07207129  
0.7111609  0.1769171  
0.4145467  0.02239539  
0.777642  0.3656111  
0.4028025  0.003598947  
0.6711217  0.7542793  
0.36639  0.3969903  
0.1730247  0.5002292  
0.2111428  0.09035528  
0.02658205  0.0113268  
0.939155  0.4943292  
0.2771167  0.6899739  
0.5457597  0.5314294  
0.180102  0.2282112  
0.8309587  0.1917197  
0.9875456  0.2357304  
0.2150974  0.4154827  
0.6709216  0.8449465  
0.4356574  0.61033  
0.8474269  0.6783412  
0.994867  0.9804887  
0.5855197  0.9685644  
0.166109  0.08879481  
0.03564471  0.009464752  
0.03620125  0.1079147  
0.03537054  0.2935919  
0.05061536  0.02876186  
0.8460897  0.969486  
0.7278881  0.4860782  
0.3799646  0.774093  
0.9984006  0.9350571  
0.1255765  0.5614479  
0.2745727  0.1807274  
0.9236479  0.9421998  
0.1314692  0.4405867  
0.6963881  0.4336214  
0.231941  0.2684931  
0.520684  0.2513493  
0.2180054  0.4828186  
0.06267114  0.5438852  
0.5446048  0.2929814  
0.2531284  0.01675515  
0.2304102  0.1821704  
0.4303042  0.3851972  
0.7159969  0.9534752  
0.03805825  0.03364293  
0.2936391  0.369387  
0.1555583  0.1329175  
0.1898388  0.2722072  
0.414459  0.3931131  
0.02932104  0.001554546  
0.2657722  0.7775978  
0.1905085  0.3952824  
0.1266974  0.09744114  
0.1011456  0.1285425  
0.2652488  0.1713389  
0.3679704  0.3451113  
0.7549719  0.7530333  
0.886097  0.4368132  
0.2918471  0.1080796  
0.3120538  0.1009259  
0.1976357  0.4488877  
0.05494401  0.09416276  
0.6535695  0.05093368  
0.9010699  0.5657767  
0.9490184  0.1082034  
0.8435103  0.3320979  
0.412389  0.744959  
0.8619927  0.995598  
0.4225986  0.07869242  
0.3725761  0.172178  
0.5455306  0.3177938  
0.4757007  0.661474  
0.5139421  0.3666513  
0.4279791  0.6115547  
0.2936388  0.1453107  
0.8775464  0.9791585  
0.8401665  0.575256  
0.6280056  0.6925688  
0.1483762  0.5145386  
0.6988084  0.6461029  
0.9078195  0.975393  
0.04814139  0.09233315  
0.5223389  0.307507  
0.350725  0.3361698  
0.08637237  0.1604829  
0.3584913  0.4896914  
0.1079654  0.7362106  
0.288328  0.254617  
0.4821684  0.2873243  
0.02361402  0.02048597  
0.9291578  0.6976249  
0.3283007  0.3059124  
0.4128288  0.8325314  
0.6250423  0.481475  
0.4670614  0.5696195  
0.8865361  0.9111136  
0.3252108  0.2077384  
0.3218384  0.3805398  
0.5494878  0.9956148  
0.7681809  0.5890464  
0.5392961  0.2982793  
0.292692  0.301443  
0.8849405  0.8799118  
0.6440681  0.5321464  
0.929029  0.9740368  
0.4588793  0.9035702  
0.8064137  0.4369552  
0.1912953  0.4069649  
0.4491187  0.5488941  
0.5830616  0.9000309  
0.8443831  0.3963642  
0.3561877  0.2647926  
0.9775819  0.8144377  
0.4937986  0.7074515  
0.5896945  0.4006417  
0.04491149  0.01418693  
0.1737184  0.2296878  
0.1411989  0.810947  
0.9867409  0.7741472  
0.2457207  0.301856  
0.1858423  0.1339217  
0.6688199  0.4455483  
0.3107143  0.9545211  
0.3309613  0.05588175  
0.1608325  0.05225673  
0.171926  0.2463504  
0.6837041  0.06198271  
0.7610158  0.9552295  
0.5570005  0.174128  
0.6499557  0.4870638  
0.9733014  0.8805238  
0.003402281  0.008996483  
0.2114808  0.3251153  
0.1758313  0.7400904  
0.8208444  0.6337692  
0.1865183  0.7768178  
0.7010924  0.5532752  
0.7856329  0.03057306  
0.7447838  0.4867756  
0.9565169  0.4287559  
0.4243292  0.570742  
0.6223055  0.4597313  
0.7260177  0.8872151  
0.5616016  0.7765469  
0.3026179  0.5041744  
0.7103154  0.8230848  
0.7688038  0.9221033  
0.794397  0.06139165  
0.2910792  0.1330644  
0.4531674  0.2806379  
0.1569808  0.3228099  
0.641944  0.5168125  
0.2221196  0.5135351  
0.05466972  0.6445282  
0.7795942  0.5747908  
0.1315543  0.02928395  
0.8849859  0.7098559  
0.7493948  0.6419555  
0.8201167  0.5590478  
0.2156189  0.583513  
0.1020673  0.2129004  
0.4199237  0.4463056  
0.8316134  0.7662596  
0.2749146  0.3589785  
0.4743406  0.8626543  
0.7402554  0.5952306  
0.8869025  0.5609207  
0.8707311  0.4331838  
0.4558496  0.6212531  
0.6289491  0.4244624  
0.9497553  0.7526498  
0.6799195  0.8139411  
0.4969649  0.1887588  
0.1736403  0.2422824  
0.5591743  0.6549864  
0.5790443  0.9633412  
0.721305  0.2891377  
0.6202619  0.8963428  
0.7371061  0.7929422  
0.5567028  0.5295245  
0.3467315  0.2177596  
0.2684324  0.04053664  
0.8843988  0.8869889  
0.8669065  0.5195106  
0.8101303  0.474461  
0.3618731  0.01456003  
0.05280155  0.3635924  
0.145811  0.1091236  
0.674036  0.4076872  
0.299843  0.9294387  
0.2163193  0.348688  
0.002277595  0.02066089  
0.9827396  0.9852301  
0.07093584  0.1173612  
0.8103497  0.7895055  
0.4238525  0.5279748  
0.2222355  0.5074132  
0.2008314  0.2688573  
0.9453093  0.8759857  
0.2325743  0.09413399  
0.6882619  0.4207512  
0.6667967  0.5051044  
0.1074127  0.2830481  
0.6027605  0.6049652  
0.9543903  0.9124106  
0.9171663  0.9378938  
0.4418444  0.6567534  
0.04997995  0.8230414  
0.9322947  0.2246389  
0.5767003  0.6630346  
0.1318097  0.3853258  
0.5002635  0.4215746  
0.03245036  0.05953903  
0.3325817  0.6929143  
0.9208694  0.4414016  
0.06522683  0.4268945  
0.09603401  0.07506285  
0.8704508  0.6922454  
0.9685403  0.8876527  
0.8983609  0.007019844  
0.7905961  0.9961735  
0.4516021  0.7837692  
0.09974845  0.155209  
0.8966471  0.9722692  
0.1788353  0.2869432  
0.1059251  0.1262752  
0.4006606  0.4045342  
0.4863492  0.09781336  
0.01834376  0.5268998  
0.2008262  0.4187282  
0.5236482  0.1301125  
0.9118358  0.5521439  
0.5214887  0.2963568  
0.2486323  0.6867965  
0.1977301  0.1497698  
0.2114112  0.2503658  
0.599544  0.8188973  
0.8797225  0.8102733  
0.6940828  0.423156  
0.3176377  0.1956297  
0.2656701  0.5682985  
0.8132639  0.9261236  
0.4235007  0.3501763  
0.4024322  0.08744698  
0.4695672  0.1458545  
0.2692165  0.1555514  
0.2133974  0.5843396  
0.9586707  0.7876519  
0.3533883  0.1904914  
0.9451235  0.2491054  
0.228751  0.2459634  
0.2113126  0.3031025  
0.08865774  0.185179  
0.1621853  0.1311552  
0.6605457  0.3651998  
0.9591358  0.5712732  
0.2975136  0.8004929  
0.1774639  0.4476726  
0.8382356  0.9690783  
0.6593111  0.01928434  
0.8720089  0.1352649  
0.5742566  0.5353749  
0.698022  0.8581687  
0.3988185  0.7014059  
0.1993843  0.08605023  
0.3511284  0.09382162  
0.2667297  0.1402503  
0.2569726  0.06731693  
0.8911267  0.3680307  
0.8959737  0.9640595  
0.405413  0.7182306  
0.002109472  0.1007889  
0.1902788  0.429581  
0.9689982  0.9233149  
0.9852688  0.950047  
0.8954001  0.7947597  
0.56536  0.8237655  
0.5297082  0.4762469  
0.7480035  0.510264  
0.6792937  0.634708  
0.2320903  0.07721332  
0.479852  0.02661296  
0.7932009  0.8259802  
0.0439239  0.06252811  
0.8107439  0.2541007  
0.5263709  0.8359165  
0.8294092  0.6811085  
0.2585621  0.7457294  
0.1050966  0.02513393  
0.7349332  0.08955275  
0.8144681  0.6585933  
0.8801785  0.375615  
0.7457673  0.7895334  
0.1396502  0.7826448  
0.907908  0.8690696  
0.7167171  0.8405435  
0.5520999  0.5755989  
0.1195482  0.5573277  
0.8899171  0.968284  
0.1380715  0.08492482  
0.9747096  0.587876  
0.315581  0.9335218  
0.3104396  0.7703283  
0.9940823  0.2821407  
0.3361996  0.2775047  
0.8307227  0.6231674  
0.5414709  0.03525441  
0.07392932  0.001280262  
0.1260958  0.1623871  
0.3367103  0.3479282  
0.9958303  0.8916014  
0.05740352  0.6325007  
0.04494099  0.4555065  
0.0901603  0.5731058  
0.04041014  0.05650476  
0.8796441  0.2060941  
0.5234193  0.8094439  
0.214659  0.7885388  
0.4591943  0.4108082  
0.2821903  0.8901338  
0.8414046  0.7905217  
0.9024139  0.7307895  
0.948521  0.8243135  
0.2351615  0.5718521  
0.1007304  0.1617121  
0.3670059  0.1436706  
0.04249179  0.0510449  
0.45057  0.01919324  
0.6535036  0.695694  
0.6828008  0.6009838  
0.008128576  0.01706261  
0.1437471  0.5286688  
0.8668419  0.4129316  
0.7220223  0.9922892  
0.9409834  0.7956371  
0.09679593  0.6888564  
0.9831881  0.8215801  
0.002104823  0.2602789  
0.7768615  0.9701887  
0.4479939  0.951937  
0.3247383  0.480751  
0.9701498  0.9669146  
0.6407103  0.4751843  
0.5256842  0.6056118  
0.5333808  0.9030667  
0.1872108  0.01483679  
0.1948931  0.2414651  
0.6725963  0.3186573  
0.6271242  0.7158351  
0.1740316  0.5217437  
0.2151319  0.3296252  
0.08703586  0.8073352  
0.1680469  0.8669102  
0.6958655  0.9551459  
0.7744173  0.522056  
0.7811544  0.7179454  
0.4740838  0.775622  
0.2909536  0.3384407  
0.1858903  0.5263872  
0.01227616  0.6146331  
0.7456409  0.7666236  
0.2244004  0.348914  
0.9233553  0.6810122  
0.4384798  0.7868205  
0.9461543  0.9622792  
0.9458263  0.2652321  
0.5468407  0.3123636  
0.1845844  0.5692483  
0.6684434  0.4104299  
0.9635484  0.5420016  
0.407761  0.6190582  
0.7431799  0.1749322  
0.008182851  0.05029276  
0.5816401  0.2164538  
0.528408  0.5240164  
0.8526751  0.637909  
0.1408516  0.03373219  
0.8617368  0.8625361  
0.5978215  0.9423902  
0.8057006  0.7846061  
0.2612457  0.9542777  
0.6187447  0.1991657  
0.0218313  0.07603327  
0.9892341  0.4181757  
0.9663441  0.595767  
0.9857964  0.7373772  
0.119016  0.857849  
0.859416  0.5730115  
0.03935403  0.01660407  
0.5507558  0.463667  
0.09312942  0.08595124  
0.9857345  0.5765294  
0.8186993  0.8311728  
0.3996515  0.3778428  
0.9177782  0.520883  
0.2117119  0.1074238  
0.3426351  0.6913197  
0.8740273  0.8390193  
0.2922117  0.5472087  
0.616981  0.3505409  
0.1069715  0.8394642  
0.7522523  0.658794  
0.04643793  0.4793754  
0.06513051  0.4901145  
0.01327258  0.1327196  
0.5578001  0.6992559  
0.2420061  0.3972552  
0.2920508  0.5535377  
0.1019703  0.05020829  
0.7341158  0.7795111  
0.03194334  0.04076012  
0.8763626  0.3255059  
0.6863801  0.9805178  
0.1317035  0.02382414  
0.1562447  0.2582652  
0.4971839  0.7182916  
0.04367028  0.339405  
0.9435576  0.9221481  
0.1567511  0.1129431  
0.8567236  0.8683126  
0.4998237  0.2208331  
0.81442  0.6498461  
0.5590565  0.7039421  
0.8390769  0.6484414  
0.04736315  0.01571591  
0.5846867  0.01473127  
0.1962978  0.3043001  
0.8371522  0.741006  
0.5438302  0.1655788  
0.9903112  0.8554058  
0.468132  0.5300938  
0.2580427  0.3744747  
0.9885641  0.8556843  
0.4195649  0.5771532  
0.2192113  0.8401065  
0.833294  0.267089  
0.0480735  0.1266067  
0.6702725  0.1309355  
0.7615453  0.193579  
0.05602803  0.6333291  
0.7313463  0.6154186  
0.06913002  0.1838709  
0.1463759  0.3246559  
0.8814105  0.4230986  
0.1670853  0.07196055  
0.1692759  0.2683716  
0.356267  0.4221773  
0.8910658  0.135869  
0.157008  0.5037822  
0.02982978  0.1093001  
0.6234013  0.3013968  
0.9703096  0.5998981  
0.009781191  0.0004804868  
0.7732252  0.6692288  
0.6863733  0.9163091  
0.6492075  0.4951426  
0.7994778  0.1912121  
0.6867745  0.9769448  
0.9194428  0.09409722  
0.003839121  0.01060863  
0.8395885  0.6239481  
0.8716269  0.8589165  
0.530141  0.9235254  
0.7439999  0.5916149  
0.5817067  0.7296938  
0.5022273  0.7441053  
0.8055694  0.5474641  
0.8348334  0.9175088  
0.1126173  0.8667305  
0.8286922  0.1688491  
0.4029585  0.8497276  
0.919382  0.5449318  
0.06540115  0.202464  
0.2752342  0.2950594  
0.04438664  0.001380524  
0.2887839  0.8435877  
0.4072031  0.3741878  
0.2445874  0.3057878  
0.5014538  0.3997774  
0.8159042  0.8954723  
0.9090001  0.8673616  
0.3614067  0.3833078  
0.1155866  0.1791245  
0.06976478  0.3419553  
0.7441164  0.8126678  
0.2397135  0.1176038  
0.6710859  0.5598876  
0.8790837  0.7810095  
0.7138891  0.6951686  
0.2218059  0.6507935  
0.8210024  0.2017827  
0.7274035  0.9654177  
0.7800337  0.397592  
0.007722346  0.4044213  
0.9933999  0.8591156  
0.2533808  0.5254069  
0.4401585  0.09131334  
0.1075787  0.3111267  
0.9029539  0.3893671  
0.9730879  0.9385624  
0.4613393  0.7633682  
0.774146  0.6719604  
0.02795555  0.06090302  
0.7322952  0.1675063  
0.8268856  0.3013176  
0.87996  0.9788987  
0.2970465  0.4271064  
0.5283932  0.4874455  
0.6012042  0.8517724  
0.6621679  0.4025899  
0.9599995  0.6291603  
0.5347546  0.6995873  
0.9526035  0.5956492  
0.2980278  0.08764444  
0.363214  0.8953836  
0.7771844  0.8827026  
0.4759104  0.9406173  
0.5782999  0.4667426  
0.9745053  0.4260601  
0.935247  0.6427735  
0.538616  0.4681233  
0.2124502  0.6532941  
0.9991915  0.8293702  
0.6333097  0.9028877  
0.4857219  0.6705609  
0.7655085  0.4238603  
0.2358749  0.2130803  
0.2629738  0.800651  
0.2155717  0.7150348  
0.5762413  0.7267831  
0.8089872  0.9442482  
0.9260788  0.3068413  
0.03144399  0.2739505  
0.4040662  0.9506578  
0.8981896  0.9829306  
0.8999823  0.2613506  
0.9823859  0.7483119  
0.2364855  0.2749567  
0.3073454  0.4606141  
0.2469438  0.827923  
0.9020469  0.7121577  
0.880746  0.185043  
0.4117899  0.0814688  
0.1273974  0.04071249  
0.7219949  0.2929139  
0.795111  0.947629  
0.9386846  0.7769846  
0.813783  0.8235958  
0.5455808  0.9473196  
0.6257823  0.7156698  
0.3659607  0.329553  
0.5389784  0.5227056  
0.3605083  0.3533422  
0.8904153  0.7031908  
0.5074895  0.4261003  
0.5731389  0.4733856  
0.7042701  0.4212081  
0.7602847  0.6744454  
0.5544467  0.3569365  
0.02343858  0.05205019  
0.671639  0.2855183  
0.6818911  0.5645679  
0.619661  0.814023  
0.006569743  0.1084871  
0.8093972  0.6441941  
0.9647319  0.7896387  
0.4865762  0.7409343  
0.8997561  0.6577999  
0.8967088  0.1850188  
0.2593947  0.7947413  
0.1033564  0.4834693  
0.2352432  0.2522605  
0.002050839  0.6745403  
0.7018109  0.9029838  
0.3342405  0.192128  
0.6741154  0.1914926  
0.697435  0.6238622  
0.874328  0.5564926  
0.2774683  0.06575425  
0.9522294  0.9139607  
0.1253389  0.213722  
0.07257961  0.4021895  
0.00651342  0.01229454  
0.8715224  0.4560045  
0.04137618  0.6633383  
0.6090846  0.2438481  
0.1085737  0.4392732  
0.5128176  0.6709703  
0.7749162  0.9426445  
0.2232133  0.5174147  
0.6445086  0.5904668  
0.09124724  0.5189638  
0.2220221  0.2694557  
0.4063354  0.9551777  
0.871174  0.9587126  
0.2617361  0.6880618  
0.6111243  0.6243141  
0.5083284  0.5327456  
0.9549472  0.9673701  
0.4143837  0.3884848  
0.3650447  0.89614  
0.8637888  0.7923653  
0.400474  0.3844763  
0.4144413  0.6402105  
0.7720894  0.3496584  
0.626115  0.6554038  
0.7932065  0.2679566  
0.2764555  0.3170521  
0.1160468  0.9717017  
0.9141142  0.5324129  
0.5166604  0.6489629  
0.8099781  0.6221644  
0.6121383  0.3783987  
0.2316418  0.04629518  
0.8613729  0.8199395  
0.7103809  0.3337877  
0.4483371  0.5780591  
0.01048432  0.04106752  
0.4893039  0.0421967  
0.4804257  0.6882628  
0.2291705  0.1266068  
0.4191896  0.1430868  
0.06771299  0.5844637  
0.01285451  0.3613678  
0.8634338  0.3226989  
0.6503309  0.8633287  
0.2223705  0.9598994  
0.05614843  0.9306975  
0.1404135  0.2110487  
0.5240551  0.2252833  
0.07271535  0.2325666  
0.4110736  0.7158052  
0.8253906  0.1303587  
0.5981316  0.6443386  
0.2902338  0.6209193  
0.4452566  0.6566355  
0.4576225  0.1685097  
0.01632694  0.006506283  
0.231963  0.5974544  
0.7190656  0.5875889  
0.1913256  0.5896864  
0.8464514  0.2503803  
0.5391249  0.8670111  
0.7733278  0.7472724  
0.006710218  0.3040033  
0.2816767  0.9236228  
0.7074318  0.5408544  
0.2125973  0.2901938  
0.2743088  0.2443086  
0.4785175  0.25354  
0.8087051  0.7350971  
0.2099885  0.04475769  
0.4489663  0.3080736  
0.6135643  0.8255124  
0.6621208  0.7107544  
0.3430531  0.424848  
0.7397063  0.5008351  
0.8740158  0.2692673  
0.9467245  0.9914  
0.6664862  0.1500721  
0.5764559  0.9006653  
0.5084968  0.9234264  
0.5752629  0.4167232  
0.1067371  0.1540235  
0.8759813  0.9825527  
0.5794556  0.1885483  
0.1085183  0.6654309  
0.786062  0.08538302  
0.878964  0.3493525  
0.4674793  0.3606304  
0.9670954  0.9857861  
0.2879713  0.3716211  
0.5765587  0.6406072  
0.6110329  0.7998625  
0.2972396  0.001686793  
0.5051702  0.5197469  
0.02992052  0.3265381  
0.1071604  0.02344805  
0.6832831  0.8085114  
0.8524473  0.6441243  
0.5051054  0.7719119  
0.6040253  0.9108201  
0.4104323  0.3416858  
0.8358018  0.08272436  
0.1717309  0.05266432  
0.7024733  0.8823043  
0.07705129  0.03401633  
0.5902792  0.8845568  
0.9112969  0.612555  
0.2770943  0.9146819  
0.1770665  0.4921718  
0.9576409  0.7447314  
0.9209698  0.1127208  
0.9460082  0.6957994  
0.1539252  0.3964141  
0.8100576  0.9098098  
0.2518868  0.7472258  
0.3845857  0.4123627  
0.9477715  0.5320758  
0.9290078  0.4965531  
0.5551366  0.3943314  
0.0330126  0.2353053  
0.08777089  0.05222134  
0.8752981  0.7661521  
0.5354739  0.6726755  
0.9367452  0.304401  
0.4032404  0.7094484  
0.6641813  0.02405986  
0.3792797  0.8886926  
0.01015461  0.07162014  
0.8235538  0.3614255  
0.0691124  0.0003078749  
0.03525192  0.4737085  
0.6971914  0.9125745  
0.9245159  0.7365016  
0.8986331  0.6133812  
0.9443654  0.524118  
0.3594721  0.5299906  
0.302487  0.4596777  
0.09339682  0.229121  
0.4861942  0.2119837  
0.6613176  0.9586088  
0.2725293  0.4996081  
0.9521366  0.9437027  
0.1977038  0.01314813  
0.7400761  0.1098247  
0.7893563  0.4515701  
0.7263422  0.8740304  
0.7218151  0.728435  
0.161779  0.8751415  
0.643592  0.7234516  
0.598523  0.7559608  
0.8331923  0.980186  
0.06185518  0.3183777  
0.885922  0.683205  
0.8902137  0.2805761  
0.9232212  0.9126354  
0.5734717  0.0779886  
0.3787222  0.4640842  
0.829993  0.284479  
0.7158158  0.9698223  
0.3708816  0.0858535  
0.901149  0.2570999  
0.7449104  0.5575453  
0.4706106  0.1272355  
0.2236795  0.5825763  
0.657665  0.1686608  
0.5129665  0.5459353  
0.7241457  0.7459286  
0.01644273  0.5624875  
0.09158756  0.4529437  
0.5634542  0.5796896  
0.6619628  0.6451172  
0.7025215  0.2447167  
0.05373023  0.04182645  
0.06926099  0.7562224  
0.569589  0.7147472  
0.7951288  0.1935532  
0.5902026  0.3738073  
0.4831119  0.314163  
0.03882073  0.07125197  
0.5904677  0.324751  
0.9913027  0.8546215  
0.2952825  0.2732404  
0.911227  0.4043024  
0.7023646  0.3829782  
0.9613592  0.6749614  
0.9283468  0.8093274  
0.9230752  0.3924703  
0.00289105  0.3139313  
0.9701823  0.8775803  
0.4558242  0.6498116  
0.1766029  0.8537949  
0.8388286  0.9895316  
0.7673453  0.7161564  
0.9512671  0.9657498  
0.01055833  0.1450674  
0.5783348  0.5686099  
0.2536721  0.6451288  
0.2012422  0.523593  
0.2054932  0.9171173  
0.8940273  0.9183588  
0.7843102  0.6191076  
0.723396  0.1992716  
0.3421105  0.7528595  
0.5512754  0.8043424  
0.0002035266  0.1202063  
0.2082023  0.2527822  
0.3074928  0.9172193  
0.6667885  0.8497052  
0.5988599  0.3279072  
0.6522491  0.5323022  
0.03630214  0.261728  
0.4835008  0.842651  
0.1404765  0.08143507  
0.2547431  0.1650082  
0.6198406  0.01226313  
0.5307302  0.3422482  
0.4561036  0.4748944  
0.590011  0.8285851  
0.1223525  0.7393702  
0.5459686  0.01528138  
0.6669585  0.3646212  
0.737238  0.6511317  
0.2663101  0.6179027  
0.1964817  0.6325042  
0.1893922  0.156858  
0.4958677  0.5766914  
0.392958  0.5332175  
0.5663427  0.467124  
0.2863753  0.3469575  
0.0108992  0.01689121  
0.2582662  0.7044914  
0.04814646  0.1523286  
0.1326307  0.09506042  
0.7772655  0.903589  
0.7719715  0.7195138  
0.06410855  0.1400449  
0.03227384  0.4127422  
0.08033121  0.6039887  
0.08901858  0.5459628  
0.009029516  0.1640313  
0.4958322  0.2198855  
